Slice,Count,Total.Area,Average.Size,X.Area,Perim.,Circ.,Solidity
W028_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_positive__Atr.TIF,12,0.482,0.04,0.401,1.942,0.197,0.435
W028_G1_1_para_B.TIF,1,0.006,0.006,0.005,0.429,0.393,0.751
W028_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G5_1_para_B.TIF,1,0.014,0.014,0.011,0.881,0.223,0.681
W028_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_positive_B.TIF,11,0.421,0.038,0.35,2.012,0.165,0.372
W029_G1_1_para_Atr.TIF,2,0.032,0.016,0.026,0.881,0.308,0.606
W029_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G1_3_para_Atr.TIF,2,0.018,0.009,0.015,0.637,0.272,0.567
W029_G1_6_perp_Atr.TIF,2,0.02,0.01,0.017,0.57,0.396,0.763
W029_G1_7_perp_Atr.TIF,2,0.057,0.029,0.048,1.685,0.129,0.511
W029_G1_8_perp_Atr.TIF,4,0.041,0.01,0.034,0.624,0.354,0.747
W029_G2_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G2_2_para_Atr.TIF,2,0.014,0.007,0.012,0.412,0.517,0.784
W029_G2_3_para_Atr.TIF,1,0.026,0.026,0.022,1.429,0.162,0.455
W029_G2_6_perp_Atr.TIF,2,0.025,0.012,0.02,0.72,0.339,0.603
W029_G2_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G3_1_para_Atr.TIF,2,0.026,0.013,0.021,0.787,0.266,0.673
W029_G3_2_para_Atr.TIF,1,0.028,0.028,0.023,1.531,0.149,0.514
W029_G3_3_para_Atr.TIF,1,0.024,0.024,0.02,1.313,0.173,0.545
W029_G3_6_perp_Atr.TIF,1,0.008,0.008,0.007,0.555,0.327,0.607
W029_G3_7_perp_Atr.TIF,2,0.035,0.018,0.029,0.989,0.233,0.638
W029_G3_8_perp_Atr.TIF,1,0.01,0.01,0.008,0.541,0.437,0.814
W029_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G4_2_para_Atr.TIF,6,0.097,0.016,0.081,0.829,0.357,0.685
W029_G4_3_para_Atr.TIF,2,0.022,0.011,0.019,0.666,0.314,0.733
W029_G4_6_perp_Atr.TIF,1,0.035,0.035,0.029,1.503,0.195,0.415
W029_G4_7_perp_Atr.TIF,3,0.039,0.013,0.032,0.746,0.308,0.576
W029_G4_8_perp_Atr.TIF,2,0.024,0.012,0.02,0.71,0.336,0.651
W029_G5_1_para_Atr.TIF,3,0.035,0.012,0.029,0.673,0.343,0.742
W029_G5_2_para_Atr.TIF,2,0.021,0.011,0.018,0.625,0.47,0.702
W029_G5_3_para_Atr.TIF,1,0.03,0.03,0.025,1.775,0.121,0.3
W029_G5_6_perp_Atr.TIF,3,0.099,0.033,0.082,1.713,0.196,0.462
W029_G5_7_perp_Atr.TIF,2,0.015,0.007,0.012,0.442,0.477,0.795
W029_G5_8_perp_Atr.TIF,6,0.162,0.027,0.135,1.486,0.216,0.545
W029_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_positive__Atr.TIF,13,0.462,0.036,0.384,1.803,0.215,0.454
W029_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G3_6_perp_B.TIF,1,0.01,0.01,0.008,0.78,0.197,0.505
W029_G3_7_perp_B.TIF,1,0.011,0.011,0.009,0.723,0.267,0.711
W029_G3_8_perp_B.TIF,1,0.025,0.025,0.02,1.185,0.22,0.419
W029_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_G5_8_perp_B.TIF,1,0.009,0.009,0.007,0.604,0.299,0.592
W029_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W029_positive_B.TIF,10,0.429,0.043,0.357,2.215,0.154,0.357
W030_G1_1_para_Atr.TIF,2,0.03,0.015,0.025,0.899,0.293,0.598
W030_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G2_1_para_Atr.TIF,1,0.013,0.013,0.011,0.866,0.215,0.551
W030_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G3_6_perp_Atr.TIF,1,0.019,0.019,0.016,0.956,0.259,0.721
W030_G4_1_para_Atr.TIF,5,0.062,0.012,0.051,0.726,0.373,0.678
W030_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G5_6_perp_Atr.TIF,2,0.034,0.017,0.029,1.232,0.145,0.418
W030_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_positive__Atr.TIF,13,0.468,0.036,0.39,1.813,0.209,0.449
W030_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G1_6_perp_B.TIF,1,0.007,0.007,0.006,0.339,0.724,0.867
W030_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G4_1_para_B.TIF,2,0.019,0.009,0.016,0.708,0.235,0.533
W030_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_positive_B.TIF,12,0.475,0.04,0.396,1.946,0.174,0.393
W031_G1_10_perp_Atr.TIF,2,0.025,0.013,0.021,0.783,0.264,0.557
W031_G1_1_para_Atr.TIF,4,0.075,0.019,0.063,1.07,0.249,0.719
W031_G1_2_para_Atr.TIF,3,0.035,0.012,0.029,0.808,0.272,0.661
W031_G1_3_para_Atr.TIF,2,0.03,0.015,0.025,0.665,0.41,0.762
W031_G1_4_para_Atr.TIF,2,0.038,0.019,0.031,1.144,0.23,0.504
W031_G1_5_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_6_perp_Atr.TIF,1,0.011,0.011,0.009,0.516,0.536,0.775
W031_G1_7_perp_Atr.TIF,3,0.054,0.018,0.045,0.983,0.232,0.497
W031_G1_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_9_perp_Atr.TIF,14,0.185,0.013,0.154,0.761,0.302,0.659
W031_G2_10_perp_Atr.TIF,6,0.11,0.018,0.091,1.213,0.239,0.503
W031_G2_1_para_Atr.TIF,1,0.006,0.006,0.005,0.433,0.427,0.677
W031_G2_2_para_Atr.TIF,2,0.037,0.019,0.031,1.172,0.348,0.565
W031_G2_3_para_Atr.TIF,2,0.024,0.012,0.02,0.678,0.342,0.71
W031_G2_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_5_para_Atr.TIF,2,0.022,0.011,0.019,0.612,0.378,0.668
W031_G2_6_perp_Atr.TIF,4,0.065,0.016,0.054,0.971,0.245,0.598
W031_G2_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_9_perp_Atr.TIF,2,0.052,0.026,0.043,1.399,0.226,0.484
W031_G3_10_perp_Atr.TIF,3,0.044,0.015,0.037,0.987,0.222,0.604
W031_G3_1_para_Atr.TIF,3,0.054,0.018,0.045,1.021,0.289,0.529
W031_G3_2_para_Atr.TIF,5,0.076,0.015,0.063,0.754,0.351,0.757
W031_G3_3_para_Atr.TIF,1,0.008,0.008,0.007,0.735,0.182,0.351
W031_G3_4_para_Atr.TIF,3,0.046,0.015,0.038,0.758,0.352,0.717
W031_G3_5_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G3_6_perp_Atr.TIF,2,0.032,0.016,0.026,0.999,0.196,0.527
W031_G3_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G3_8_perp_Atr.TIF,4,0.104,0.026,0.086,1.639,0.181,0.501
W031_G3_9_perp_Atr.TIF,1,0.022,0.022,0.018,0.961,0.297,0.667
W031_G4_10_perp_Atr.TIF,3,0.056,0.019,0.047,1.127,0.202,0.522
W031_G4_1_para_Atr.TIF,1,0.012,0.012,0.01,0.844,0.211,0.532
W031_G4_2_para_Atr.TIF,1,0.007,0.007,0.006,0.586,0.273,0.545
W031_G4_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_4_para_Atr.TIF,3,0.031,0.01,0.026,0.687,0.293,0.656
W031_G4_5_para_Atr.TIF,1,0.024,0.024,0.02,1.494,0.133,0.451
W031_G4_6_perp_Atr.TIF,4,0.12,0.03,0.1,1.734,0.149,0.423
W031_G4_7_perp_Atr.TIF,1,0.012,0.012,0.01,1.091,0.126,0.559
W031_G4_8_perp_Atr.TIF,4,0.065,0.016,0.054,0.685,0.458,0.759
W031_G4_9_perp_Atr.TIF,4,0.049,0.012,0.041,0.879,0.196,0.648
W031_G5_10_perp_Atr.TIF,1,0.019,0.019,0.016,1.399,0.123,0.329
W031_G5_1_para_Atr.TIF,2,0.045,0.022,0.037,1.259,0.221,0.688
W031_G5_2_para_Atr.TIF,3,0.03,0.01,0.025,0.646,0.343,0.632
W031_G5_3_para_Atr.TIF,2,0.027,0.013,0.022,0.79,0.259,0.645
W031_G5_4_para_Atr.TIF,2,0.029,0.014,0.024,0.845,0.268,0.613
W031_G5_5_para_Atr.TIF,4,0.069,0.017,0.058,0.995,0.359,0.7
W031_G5_6_perp_Atr.TIF,1,0.011,0.011,0.009,0.561,0.439,0.748
W031_G5_7_perp_Atr.TIF,3,0.041,0.014,0.034,0.763,0.349,0.625
W031_G5_8_perp_Atr.TIF,4,0.081,0.02,0.068,1.052,0.235,0.634
W031_G5_9_perp_Atr.TIF,5,0.038,0.008,0.031,0.498,0.389,0.704
W031_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_positive_Atr.TIF,12,0.447,0.037,0.373,1.881,0.198,0.43
W031_G1_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_7_perp_B.TIF,1,0.007,0.007,0.006,0.365,0.661,0.87
W031_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G1_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_7_perp_B.TIF,1,0.009,0.009,0.008,0.612,0.308,0.628
W031_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G2_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G3_10_perp_B.TIF,1,0.008,0.008,0.006,0.449,0.477,0.76
W031_G3_1_para_B.TIF,1,0.034,0.034,0.029,1.837,0.128,0.264
W031_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G3_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G3_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G3_6_perp_B.TIF,1,0.038,0.038,0.032,1.218,0.323,0.624
W031_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G3_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G4_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_G5_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W031_positive_B.TIF,13,0.488,0.038,0.406,1.804,0.212,0.455
W032_G1_1_para_Atr.TIF,1,0.006,0.006,0.005,0.414,0.426,0.779
W032_G1_6_perp_Atr.TIF,1,0.006,0.006,0.005,0.448,0.374,0.791
W032_G2_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G4_1_para_Atr.TIF,1,0.008,0.008,0.007,0.483,0.428,0.855
W032_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G5_6_perp_Atr.TIF,1,0.01,0.01,0.008,0.715,0.236,0.515
W032_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_positive__Atr.TIF,11,0.368,0.033,0.306,1.888,0.188,0.415
W032_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G1_6_perp_B.TIF,2,0.029,0.015,0.024,0.974,0.194,0.572
W032_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G3_1_para_B.TIF,1,0.006,0.006,0.005,0.639,0.183,0.519
W032_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G5_6_perp_B.TIF,1,0.053,0.053,0.044,2.823,0.084,0.206
W032_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_positive_B.TIF,11,0.437,0.04,0.364,1.96,0.207,0.438
W033_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G1_2_para_Atr.TIF,2,0.049,0.024,0.041,1.432,0.208,0.497
W033_G1_3_para_Atr.TIF,2,0.024,0.012,0.02,0.907,0.187,0.477
W033_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G1_7_perp_Atr.TIF,1,0.007,0.007,0.006,0.627,0.213,0.404
W033_G1_8_perp_Atr.TIF,1,0.027,0.027,0.022,1.62,0.127,0.424
W033_G2_1_para_Atr.TIF,1,0.013,0.013,0.011,0.738,0.302,0.728
W033_G2_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G2_3_para_Atr.TIF,1,0.012,0.012,0.01,0.641,0.37,0.718
W033_G2_6_perp_Atr.TIF,3,0.065,0.022,0.054,1.113,0.238,0.648
W033_G2_7_perp_Atr.TIF,5,0.065,0.013,0.054,0.903,0.203,0.527
W033_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G3_2_para_Atr.TIF,1,0.006,0.006,0.005,0.493,0.295,0.526
W033_G3_3_para_Atr.TIF,5,0.092,0.018,0.076,1.084,0.21,0.548
W033_G3_6_perp_Atr.TIF,1,0.016,0.016,0.013,0.709,0.401,0.693
W033_G3_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G3_8_perp_Atr.TIF,2,0.027,0.013,0.022,0.808,0.264,0.583
W033_G4_1_para_Atr.TIF,1,0.011,0.011,0.009,0.737,0.257,0.699
W033_G4_2_para_Atr.TIF,2,0.029,0.015,0.024,0.845,0.301,0.721
W033_G4_3_para_Atr.TIF,2,0.046,0.023,0.039,1.324,0.249,0.557
W033_G4_6_perp_Atr.TIF,1,0.007,0.007,0.005,0.501,0.326,0.663
W033_G4_7_perp_Atr.TIF,1,0.007,0.007,0.006,0.497,0.346,0.606
W033_G4_8_perp_Atr.TIF,4,0.098,0.024,0.081,1.329,0.298,0.554
W033_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G5_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G5_3_para_Atr.TIF,4,0.102,0.026,0.085,1.513,0.145,0.361
W033_G5_6_perp_Atr.TIF,1,0.012,0.012,0.01,0.758,0.264,0.813
W033_G5_7_perp_Atr.TIF,4,0.081,0.02,0.067,0.866,0.346,0.761
W033_G5_8_perp_Atr.TIF,2,0.026,0.013,0.021,0.649,0.437,0.695
W033_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_positive__Atr.TIF,10,0.396,0.04,0.329,2.038,0.171,0.412
W033_G1_1_para_B.TIF,1,0.006,0.006,0.005,0.438,0.372,0.609
W033_G1_2_para_B.TIF,1,0.044,0.044,0.037,2.356,0.1,0.275
W033_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G1_6_perp_B.TIF,1,0.007,0.007,0.006,0.679,0.193,0.42
W033_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G3_3_para_B.TIF,1,0.01,0.01,0.008,0.674,0.281,0.499
W033_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G5_6_perp_B.TIF,2,0.017,0.008,0.014,0.674,0.236,0.629
W033_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_G5_8_perp_B.TIF,1,0.007,0.007,0.006,0.591,0.246,0.612
W033_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W033_positive_B.TIF,11,0.423,0.038,0.352,1.961,0.198,0.43
W034_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_G2_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_G2_6_perp_Atr.TIF,2,0.02,0.01,0.016,0.644,0.327,0.706
W034_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_G3_6_perp_Atr.TIF,1,0.019,0.019,0.015,0.913,0.279,0.6
W034_G4_1_para_Atr.TIF,1,0.023,0.023,0.018,1.389,0.148,0.554
W034_G4_6_perp_Atr.TIF,1,0.041,0.041,0.033,2.482,0.085,0.188
W034_G5_1_para_Atr.TIF,1,0.017,0.017,0.014,1.233,0.143,0.496
W034_G5_6_perp_Atr.TIF,5,0.12,0.024,0.095,1.442,0.168,0.474
W034_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_positive__Atr.TIF,9,0.38,0.042,0.299,2.283,0.134,0.328
W034_G1_1_para_B.TIF,1,0.006,0.006,0.005,0.319,0.757,0.91
W034_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_G2_1_para_B.TIF,1,0.009,0.009,0.007,0.44,0.607,0.83
W034_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_G3_1_para_B.TIF,1,0.025,0.025,0.02,0.875,0.408,0.717
W034_G3_6_perp_B.TIF,1,0.05,0.05,0.039,2.755,0.082,0.267
W034_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_G5_1_para_B.TIF,1,0.006,0.006,0.005,0.411,0.467,0.861
W034_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W034_positive_B.TIF,10,0.42,0.042,0.319,2.119,0.17,0.392
W035_G1_1_para_Atr.TIF,2,0.025,0.013,0.02,0.79,0.252,0.609
W035_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G1_3_para_Atr.TIF,1,0.022,0.022,0.018,1.284,0.17,0.457
W035_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G1_7_perp_Atr.TIF,2,0.021,0.01,0.017,0.731,0.244,0.515
W035_G1_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G2_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G2_2_para_Atr.TIF,5,0.048,0.01,0.037,0.644,0.319,0.74
W035_G2_3_para_Atr.TIF,1,0.012,0.012,0.009,0.697,0.306,0.641
W035_G2_6_perp_Atr.TIF,3,0.045,0.015,0.035,0.875,0.278,0.637
W035_G2_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G3_1_para_Atr.TIF,1,0.007,0.007,0.005,0.411,0.503,0.774
W035_G3_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G3_3_para_Atr.TIF,1,0.009,0.009,0.007,0.541,0.397,0.838
W035_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G3_7_perp_Atr.TIF,1,0.028,0.028,0.022,1.808,0.109,0.32
W035_G3_8_perp_Atr.TIF,3,0.069,0.023,0.054,1.283,0.244,0.558
W035_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G4_2_para_Atr.TIF,1,0.043,0.043,0.034,1.707,0.184,0.422
W035_G4_3_para_Atr.TIF,1,0.014,0.014,0.011,0.8,0.27,0.605
W035_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
